구분,문항 번호,질문 내용,변수명
개인,Q1354-1,디지털 직무의 AI 기반 보안 로그 분석 시스템 사용 경험은?,p1343log
개인,Q1354-2,사용 목적은?,p1343purpose
개인,Q1354-3,사용 시 장애 요인은?,p1343barrier
개인,Q1354-4,정부 보안 로그 정책 인식은?,p1343govpolicy
개인,Q1354-5,향후 정책 기대는?,p1343govhope
개인,Q1355-1,디지털 직무의 AI 기반 위험 예측 시스템 사용 경험은?,p1344risk
개인,Q1355-2,사용 목적은?,p1344purpose
개인,Q1355-3,사용 시 장애 요인은?,p1344barrier
개인,Q1355-4,정부 위험 예측 정책 인식은?,p1344govpolicy
개인,Q1355-5,향후 정책 기대는?,p1344govhope
개인,Q1356-1,디지털 직무의 AI 기반 개인정보 보호 시스템 사용 경험은?,p1345privacy
개인,Q1356-2,사용 목적은?,p1345purpose
개인,Q1356-3,사용 시 장애 요인은?,p1345barrier
개인,Q1356-4,정부 개인정보 정책 인식은?,p1345govpolicy
개인,Q1356-5,향후 정책 기대는?,p1345govhope
개인,Q1357-1,디지털 직무의 AI 기반 생체 정보 기반 보안 시스템 사용 경험은?,p1346biometric
개인,Q1357-2,사용 목적은?,p1346purpose
개인,Q1357-3,사용 시 장애 요인은?,p1346barrier
개인,Q1357-4,정부 생체 보안 정책 인식은?,p1346govpolicy
개인,Q1357-5,향후 정책 기대는?,p1346govhope
개인,Q1358-1,디지털 직무의 AI 기반 안면 인식 시스템 사용 경험은?,p1347face
개인,Q1358-2,사용 목적은?,p1347purpose
개인,Q1358-3,사용 시 장애 요인은?,p1347barrier
개인,Q1358-4,정부 안면 인식 정책 인식은?,p1347govpolicy
개인,Q1358-5,향후 정책 기대는?,p1347govhope
개인,Q1359-1,디지털 직무의 AI 기반 행동 기반 인증 시스템 사용 경험은?,p1348behavior
개인,Q1359-2,사용 목적은?,p1348purpose
개인,Q1359-3,사용 시 장애 요인은?,p1348barrier
개인,Q1359-4,정부 행동 인증 정책 인식은?,p1348govpolicy
개인,Q1359-5,향후 정책 기대는?,p1348govhope
개인,Q1360-1,디지털 직무의 AI 기반 위험 탐지 드론 사용 경험은?,p1349drone
개인,Q1360-2,사용 목적은?,p1349purpose
개인,Q1360-3,사용 시 장애 요인은?,p1349barrier
개인,Q1360-4,정부 드론 정책 인식은?,p1349govpolicy
개인,Q1360-5,향후 정책 기대는?,p1349govhope
개인,Q1361-1,디지털 직무의 AI 기반 위험 예보 시스템 사용 경험은?,p1350forecast
개인,Q1361-2,사용 목적은?,p1350purpose
개인,Q1361-3,사용 시 장애 요인은?,p1350barrier
개인,Q1361-4,정부 위험 예보 정책 인식은?,p1350govpolicy
개인,Q1361-5,향후 정책 기대는?,p1350govhope
개인,Q1362-1,디지털 직무의 AI 기반 위험 회피 조정 시스템 사용 경험은?,p1351avoid
개인,Q1362-2,사용 목적은?,p1351purpose
개인,Q1362-3,사용 시 장애 요인은?,p1351barrier
개인,Q1362-4,정부 회피 시스템 정책 인식은?,p1351govpolicy
개인,Q1362-5,향후 정책 기대는?,p1351govhope
개인,Q1363-1,디지털 직무의 AI 기반 범죄 예방 시스템 사용 경험은?,p1352crime
개인,Q1363-2,사용 목적은?,p1352purpose
개인,Q1363-3,사용 시 장애 요인은?,p1352barrier
개인,Q1363-4,정부 범죄 예방 정책 인식은?,p1352govpolicy
개인,Q1363-5,향후 정책 기대는?,p1352govhope
개인,Q1364-1,디지털 직무의 AI 기반 교통 위험 예측 시스템 사용 경험은?,p1353traffic
개인,Q1364-2,사용 목적은?,p1353purpose
개인,Q1364-3,사용 시 장애 요인은?,p1353barrier
개인,Q1364-4,정부 교통 예측 정책 인식은?,p1353govpolicy
개인,Q1364-5,향후 정책 기대는?,p1353govhope
개인,Q1365-1,디지털 직무의 AI 기반 도로 감시 시스템 사용 경험은?,p1354road
개인,Q1365-2,사용 목적은?,p1354purpose
개인,Q1365-3,사용 시 장애 요인은?,p1354barrier
개인,Q1365-4,정부 도로 감시 정책 인식은?,p1354govpolicy
개인,Q1365-5,향후 정책 기대는?,p1354govhope
개인,Q1366-1,디지털 직무의 AI 기반 환경 모니터링 시스템 사용 경험은?,p1355env
개인,Q1366-2,사용 목적은?,p1355purpose
개인,Q1366-3,사용 시 장애 요인은?,p1355barrier
개인,Q1366-4,정부 환경 모니터링 정책 인식은?,p1355govpolicy
개인,Q1366-5,향후 정책 기대는?,p1355govhope
개인,Q1367-1,디지털 직무의 AI 기반 재난 경보 시스템 사용 경험은?,p1356disaster
개인,Q1367-2,사용 목적은?,p1356purpose
개인,Q1367-3,사용 시 장애 요인은?,p1356barrier
개인,Q1367-4,정부 재난 경보 정책 인식은?,p1356govpolicy
개인,Q1367-5,향후 정책 기대는?,p1356govhope
개인,Q1368-1,디지털 직무의 AI 기반 구조 지원 시스템 사용 경험은?,p1357rescue
개인,Q1368-2,사용 목적은?,p1357purpose
개인,Q1368-3,사용 시 장애 요인은?,p1357barrier
개인,Q1368-4,정부 구조 지원 정책 인식은?,p1357govpolicy
개인,Q1368-5,향후 정책 기대는?,p1357govhope
개인,Q1369-1,디지털 직무의 AI 기반 원격 진료 시스템 사용 경험은?,p1358telemed
개인,Q1369-2,사용 목적은?,p1358purpose
개인,Q1369-3,사용 시 장애 요인은?,p1358barrier
개인,Q1369-4,정부 원격 진료 정책 인식은?,p1358govpolicy
개인,Q1369-5,향후 정책 기대는?,p1358govhope
개인,Q1370-1,디지털 직무의 AI 기반 환자 모니터링 시스템 사용 경험은?,p1359monitor
개인,Q1370-2,사용 목적은?,p1359purpose
개인,Q1370-3,사용 시 장애 요인은?,p1359barrier
개인,Q1370-4,정부 환자 모니터링 정책 인식은?,p1359govpolicy
개인,Q1370-5,향후 정책 기대는?,p1359govhope
개인,Q1371-1,디지털 직무의 AI 기반 의약품 추천 시스템 사용 경험은?,p1360pharm
개인,Q1371-2,사용 목적은?,p1360purpose
개인,Q1371-3,사용 시 장애 요인은?,p1360barrier
개인,Q1371-4,정부 의약품 추천 정책 인식은?,p1360govpolicy
개인,Q1371-5,향후 정책 기대는?,p1360govhope
개인,Q1372-1,디지털 직무의 AI 기반 의료 영상 판독 시스템 사용 경험은?,p1361medimg
개인,Q1372-2,사용 목적은?,p1361purpose
개인,Q1372-3,사용 시 장애 요인은?,p1361barrier
개인,Q1372-4,정부 영상 판독 정책 인식은?,p1361govpolicy
개인,Q1372-5,향후 정책 기대는?,p1361govhope
개인,Q1373-1,디지털 직무의 AI 기반 헬스케어 맞춤형 운동 추천 시스템 사용 경험은?,p1362fitness
개인,Q1373-2,사용 목적은?,p1362purpose
개인,Q1373-3,사용 시 장애 요인은?,p1362barrier
개인,Q1373-4,정부 운동 추천 정책 인식은?,p1362govpolicy
개인,Q1373-5,향후 정책 기대는?,p1362govhope
개인,Q1374-1,디지털 직무의 AI 기반 식단 추천 시스템 사용 경험은?,p1363diet
개인,Q1374-2,사용 목적은?,p1363purpose
개인,Q1374-3,사용 시 장애 요인은?,p1363barrier
개인,Q1374-4,정부 식단 정책 인식은?,p1363govpolicy
개인,Q1374-5,향후 정책 기대는?,p1363govhope
개인,Q1375-1,디지털 직무의 AI 기반 정신 건강 모니터링 시스템 사용 경험은?,p1364mental
개인,Q1375-2,사용 목적은?,p1364purpose
개인,Q1375-3,사용 시 장애 요인은?,p1364barrier
개인,Q1375-4,정부 정신 건강 정책 인식은?,p1364govpolicy
개인,Q1375-5,향후 정책 기대는?,p1364govhope
개인,Q1376-1,디지털 직무의 AI 기반 건강 위험 예측 시스템 사용 경험은?,p1365healthrisk
개인,Q1376-2,사용 목적은?,p1365purpose
개인,Q1376-3,사용 시 장애 요인은?,p1365barrier
개인,Q1376-4,정부 건강 예측 정책 인식은?,p1365govpolicy
개인,Q1376-5,향후 정책 기대는?,p1365govhope
개인,Q1377-1,디지털 직무의 AI 기반 만성질환 관리 시스템 사용 경험은?,p1366chronic
개인,Q1377-2,사용 목적은?,p1366purpose
개인,Q1377-3,사용 시 장애 요인은?,p1366barrier
개인,Q1377-4,정부 만성질환 관리 정책 인식은?,p1366govpolicy
개인,Q1377-5,향후 정책 기대는?,p1366govhope
개인,Q1378-1,디지털 직무의 AI 기반 응급 구조 예측 시스템 사용 경험은?,p1367emergency
개인,Q1378-2,사용 목적은?,p1367purpose
개인,Q1378-3,사용 시 장애 요인은?,p1367barrier
개인,Q1378-4,정부 응급 구조 정책 인식은?,p1367govpolicy
개인,Q1378-5,향후 정책 기대는?,p1367govhope
개인,Q1379-1,디지털 직무의 AI 기반 감염병 예측 시스템 사용 경험은?,p1368infection
개인,Q1379-2,사용 목적은?,p1368purpose
개인,Q1379-3,사용 시 장애 요인은?,p1368barrier
개인,Q1379-4,정부 감염병 예측 정책 인식은?,p1368govpolicy
개인,Q1379-5,향후 정책 기대는?,p1368govhope
개인,Q1380-1,디지털 직무의 AI 기반 백신 수요 예측 시스템 사용 경험은?,p1369vaccine
개인,Q1380-2,사용 목적은?,p1369purpose
개인,Q1380-3,사용 시 장애 요인은?,p1369barrier
개인,Q1380-4,정부 백신 수요 정책 인식은?,p1369govpolicy
개인,Q1380-5,향후 정책 기대는?,p1369govhope
개인,Q1381-1,디지털 직무의 AI 기반 병상 수요 예측 시스템 사용 경험은?,p1370beds
개인,Q1381-2,사용 목적은?,p1370purpose
개인,Q1381-3,사용 시 장애 요인은?,p1370barrier
개인,Q1381-4,정부 병상 수요 정책 인식은?,p1370govpolicy
개인,Q1381-5,향후 정책 기대는?,p1370govhope
개인,Q1382-1,디지털 직무의 AI 기반 의료 인력 수요 예측 시스템 사용 경험은?,p1371workforce
개인,Q1382-2,사용 목적은?,p1371purpose
개인,Q1382-3,사용 시 장애 요인은?,p1371barrier
개인,Q1382-4,정부 의료 인력 정책 인식은?,p1371govpolicy
개인,Q1382-5,향후 정책 기대는?,p1371govhope
개인,Q1383-1,디지털 직무의 AI 기반 노인 건강 예측 시스템 사용 경험은?,p1372senior
개인,Q1383-2,사용 목적은?,p1372purpose
개인,Q1383-3,사용 시 장애 요인은?,p1372barrier
개인,Q1383-4,정부 노인 건강 정책 인식은?,p1372govpolicy
개인,Q1383-5,향후 정책 기대는?,p1372govhope
개인,Q1384-1,디지털 직무의 AI 기반 아동 건강 예측 시스템 사용 경험은?,p1373child
개인,Q1384-2,사용 목적은?,p1373purpose
개인,Q1384-3,사용 시 장애 요인은?,p1373barrier
개인,Q1384-4,정부 아동 건강 정책 인식은?,p1373govpolicy
개인,Q1384-5,향후 정책 기대는?,p1373govhope
개인,Q1385-1,디지털 직무의 AI 기반 임산부 건강 관리 시스템 사용 경험은?,p1374pregnancy
개인,Q1385-2,사용 목적은?,p1374purpose
개인,Q1385-3,사용 시 장애 요인은?,p1374barrier
개인,Q1385-4,정부 임산부 건강 정책 인식은?,p1374govpolicy
개인,Q1385-5,향후 정책 기대는?,p1374govhope
개인,Q1386-1,디지털 직무의 AI 기반 신생아 모니터링 시스템 사용 경험은?,p1375neonate
개인,Q1386-2,사용 목적은?,p1375purpose
개인,Q1386-3,사용 시 장애 요인은?,p1375barrier
개인,Q1386-4,정부 신생아 정책 인식은?,p1375govpolicy
개인,Q1386-5,향후 정책 기대는?,p1375govhope
개인,Q1387-1,디지털 직무의 AI 기반 장애인 보조 기술 사용 경험은?,p1376assistive
개인,Q1387-2,사용 목적은?,p1376purpose
개인,Q1387-3,사용 시 장애 요인은?,p1376barrier
개인,Q1387-4,정부 장애인 기술 정책 인식은?,p1376govpolicy
개인,Q1387-5,향후 정책 기대는?,p1376govhope
개인,Q1388-1,디지털 직무의 AI 기반 치매 조기 진단 시스템 사용 경험은?,p1377dementia
개인,Q1388-2,사용 목적은?,p1377purpose
개인,Q1388-3,사용 시 장애 요인은?,p1377barrier
개인,Q1388-4,정부 치매 진단 정책 인식은?,p1377govpolicy
개인,Q1388-5,향후 정책 기대는?,p1377govhope
개인,Q1389-1,디지털 직무의 AI 기반 재활 훈련 시스템 사용 경험은?,p1378rehab
개인,Q1389-2,사용 목적은?,p1378purpose
개인,Q1389-3,사용 시 장애 요인은?,p1378barrier
개인,Q1389-4,정부 재활 정책 인식은?,p1378govpolicy
개인,Q1389-5,향후 정책 기대는?,p1378govhope
개인,Q1390-1,디지털 직무의 AI 기반 병리 분석 시스템 사용 경험은?,p1379pathology
개인,Q1390-2,사용 목적은?,p1379purpose
개인,Q1390-3,사용 시 장애 요인은?,p1379barrier
개인,Q1390-4,정부 병리 분석 정책 인식은?,p1379govpolicy
개인,Q1390-5,향후 정책 기대는?,p1379govhope
개인,Q1391-1,디지털 직무의 AI 기반 유전자 분석 시스템 사용 경험은?,p1380genome
개인,Q1391-2,사용 목적은?,p1380purpose
개인,Q1391-3,사용 시 장애 요인은?,p1380barrier
개인,Q1391-4,정부 유전자 정책 인식은?,p1380govpolicy
개인,Q1391-5,향후 정책 기대는?,p1380govhope
개인,Q1392-1,디지털 직무의 AI 기반 로봇 수술 시스템 사용 경험은?,p1381surgery
개인,Q1392-2,사용 목적은?,p1381purpose
개인,Q1392-3,사용 시 장애 요인은?,p1381barrier
개인,Q1392-4,정부 로봇 수술 정책 인식은?,p1381govpolicy
개인,Q1392-5,향후 정책 기대는?,p1381govhope
개인,Q1393-1,디지털 직무의 AI 기반 수술 위험도 예측 시스템 사용 경험은?,p1382risk
개인,Q1393-2,사용 목적은?,p1382purpose
개인,Q1393-3,사용 시 장애 요인은?,p1382barrier
개인,Q1393-4,정부 수술 위험 정책 인식은?,p1382govpolicy
개인,Q1393-5,향후 정책 기대는?,p1382govhope
개인,Q1394-1,디지털 직무의 AI 기반 헬스케어 앱 활용도는?,p1383app
개인,Q1394-2,사용 목적은?,p1383purpose
개인,Q1394-3,사용 시 장애 요인은?,p1383barrier
개인,Q1394-4,정부 헬스케어 앱 정책 인식은?,p1383govpolicy
개인,Q1394-5,향후 정책 기대는?,p1383govhope
개인,Q1395-1,디지털 직무의 AI 기반 생체신호 감지 시스템 사용 경험은?,p1384biosignal
개인,Q1395-2,사용 목적은?,p1384purpose
개인,Q1395-3,사용 시 장애 요인은?,p1384barrier
개인,Q1395-4,정부 생체신호 정책 인식은?,p1384govpolicy
개인,Q1395-5,향후 정책 기대는?,p1384govhope
개인,Q1396-1,디지털 직무의 AI 기반 웨어러블 디바이스 활용도는?,p1385wearable
개인,Q1396-2,사용 목적은?,p1385purpose
개인,Q1396-3,사용 시 장애 요인은?,p1385barrier
개인,Q1396-4,정부 웨어러블 정책 인식은?,p1385govpolicy
개인,Q1396-5,향후 정책 기대는?,p1385govhope
개인,Q1397-1,디지털 직무의 AI 기반 건강 보험 예측 시스템 사용 경험은?,p1386insurance
개인,Q1397-2,사용 목적은?,p1386purpose
개인,Q1397-3,사용 시 장애 요인은?,p1386barrier
개인,Q1397-4,정부 보험 정책 인식은?,p1386govpolicy
개인,Q1397-5,향후 정책 기대는?,p1386govhope
개인,Q1398-1,디지털 직무의 AI 기반 운동 부상 예측 시스템 사용 경험은?,p1387injury
개인,Q1398-2,사용 목적은?,p1387purpose
개인,Q1398-3,사용 시 장애 요인은?,p1387barrier
개인,Q1398-4,정부 부상 예측 정책 인식은?,p1387govpolicy
개인,Q1398-5,향후 정책 기대는?,p1387govhope
개인,Q1399-1,디지털 직무의 AI 기반 감정 상태 분석 시스템 사용 경험은?,p1388emotion
개인,Q1399-2,사용 목적은?,p1388purpose
개인,Q1399-3,사용 시 장애 요인은?,p1388barrier
개인,Q1399-4,정부 감정 분석 정책 인식은?,p1388govpolicy
개인,Q1399-5,향후 정책 기대는?,p1388govhope
개인,Q1400-1,디지털 직무의 AI 기반 비대면 진료 예약 시스템 사용 경험은?,p1389appointment
개인,Q1400-2,사용 목적은?,p1389purpose
개인,Q1400-3,사용 시 장애 요인은?,p1389barrier
개인,Q1400-4,정부 비대면 진료 정책 인식은?,p1389govpolicy
개인,Q1400-5,향후 정책 기대는?,p1389govhope
개인,Q1401-1,디지털 직무의 AI 기반 진료비 자동 청구 시스템 사용 경험은?,p1390claim
개인,Q1401-2,사용 목적은?,p1390purpose
개인,Q1401-3,사용 시 장애 요인은?,p1390barrier
개인,Q1401-4,정부 청구 정책 인식은?,p1390govpolicy
개인,Q1401-5,향후 정책 기대는?,p1390govhope
개인,Q1402-1,디지털 직무의 AI 기반 전자의무기록 분석 시스템 사용 경험은?,p1391emr
개인,Q1402-2,사용 목적은?,p1391purpose
개인,Q1402-3,사용 시 장애 요인은?,p1391barrier
개인,Q1402-4,정부 전자의무기록 정책 인식은?,p1391govpolicy
개인,Q1402-5,향후 정책 기대는?,p1391govhope
개인,Q1403-1,디지털 직무의 AI 기반 의료기관 평가 시스템 사용 경험은?,p1392evaluation
개인,Q1403-2,사용 목적은?,p1392purpose
개인,Q1403-3,사용 시 장애 요인은?,p1392barrier
개인,Q1403-4,정부 의료기관 평가 정책 인식은?,p1392govpolicy
개인,Q1403-5,향후 정책 기대는?,p1392govhope
개인,Q1404-1,디지털 직무의 AI 기반 병원 자원 최적화 시스템 사용 경험은?,p1393optimize
개인,Q1404-2,사용 목적은?,p1393purpose
개인,Q1404-3,사용 시 장애 요인은?,p1393barrier
개인,Q1404-4,정부 자원 최적화 정책 인식은?,p1393govpolicy
개인,Q1404-5,향후 정책 기대는?,p1393govhope
개인,Q1405-1,디지털 직무의 AI 기반 감염병 확산 모델링 시스템 사용 경험은?,p1394spread
개인,Q1405-2,사용 목적은?,p1394purpose
개인,Q1405-3,사용 시 장애 요인은?,p1394barrier
개인,Q1405-4,정부 감염병 확산 정책 인식은?,p1394govpolicy
개인,Q1405-5,향후 정책 기대는?,p1394govhope
개인,Q1406-1,디지털 직무의 AI 기반 사회적 거리두기 정책 분석 시스템 사용 경험은?,p1395distance
개인,Q1406-2,사용 목적은?,p1395purpose
개인,Q1406-3,사용 시 장애 요인은?,p1395barrier
개인,Q1406-4,정부 거리두기 정책 인식은?,p1395govpolicy
개인,Q1406-5,향후 정책 기대는?,p1395govhope
개인,Q1407-1,디지털 직무의 AI 기반 마스크 수요 예측 시스템 사용 경험은?,p1396mask
개인,Q1407-2,사용 목적은?,p1396purpose
개인,Q1407-3,사용 시 장애 요인은?,p1396barrier
개인,Q1407-4,정부 마스크 정책 인식은?,p1396govpolicy
개인,Q1407-5,향후 정책 기대는?,p1396govhope
개인,Q1408-1,디지털 직무의 AI 기반 의료자원 공급망 분석 시스템 사용 경험은?,p1397supply
개인,Q1408-2,사용 목적은?,p1397purpose
개인,Q1408-3,사용 시 장애 요인은?,p1397barrier
